475.00	0.0097920196130872
476.00	0.0070176599547267
477.00	0.0048520900309086
478.00	0.0048401299864054
479.00	0.0056980601511896
480.00	0.0071108699776232
481.00	0.0086095603182912
482.00	0.010698700323701
483.00	0.013459900394082
484.00	0.016681799665093
485.00	0.021039599552751
486.00	0.02581699937582
487.00	0.032244898378849
488.00	0.039445299655199
489.00	0.048485301434994
490.00	0.059125900268555
491.00	0.070955403149128
492.00	0.085243001580238
493.00	0.10207200050354
494.00	0.12189900130033
495.00	0.14544799923897
496.00	0.17129799723625
497.00	0.20157800614834
498.00	0.23533700406551
499.00	0.27227801084518
500.00	0.31256198883057
501.00	0.35509198904037
502.00	0.4004909992218
503.00	0.44653901457787
504.00	0.49659499526024
505.00	0.54465901851654
506.00	0.59608602523804
507.00	0.64627301692963
508.00	0.69778102636337
509.00	0.74291598796844
510.00	0.79113602638245
511.00	0.83079898357391
512.00	0.86771899461746
513.00	0.90179699659348
514.00	0.92870998382568
515.00	0.95062297582626
516.00	0.96952301263809
517.00	0.98434501886368
518.00	0.99468100070953
519.00	0.99820798635483
520.00	1
521.00	0.99618500471115
522.00	0.98581200838089
523.00	0.97275102138519
524.00	0.95980298519135
525.00	0.94283699989319
526.00	0.9225999712944
527.00	0.90394401550293
528.00	0.88150900602341
529.00	0.85964697599411
530.00	0.83349102735519
531.00	0.80760997533798
532.00	0.78259199857712
533.00	0.75459897518158
534.00	0.72628599405289
535.00	0.70062601566315
536.00	0.67647802829742
537.00	0.6506199836731
538.00	0.62913900613785
539.00	0.60534697771072
540.00	0.58378201723099
541.00	0.56188100576401
542.00	0.54147201776505
543.00	0.52269500494003
544.00	0.50574398040771
545.00	0.48986700177193
546.00	0.47201600670815
547.00	0.45731601119041
548.00	0.44163700938225
549.00	0.42742100358009
550.00	0.41275700926781
551.00	0.400445997715
552.00	0.38737699389458
553.00	0.37655100226402
554.00	0.36460900306702
555.00	0.35374501347542
556.00	0.34306100010872
557.00	0.3323880136013
558.00	0.32291701436043
559.00	0.313874989748
560.00	0.302964001894
561.00	0.29287299513817
562.00	0.283656001091
563.00	0.27505999803543
564.00	0.26587200164795
565.00	0.25794899463654
566.00	0.25075298547745
567.00	0.24254900217056
568.00	0.23297800123692
569.00	0.22490899264812
570.00	0.21949200332165
571.00	0.21066500246525
572.00	0.20306199789047
573.00	0.19487099349499
574.00	0.1880449950695
575.00	0.18159100413322
576.00	0.17396600544453
577.00	0.16725899279118
578.00	0.16136300563812
579.00	0.15497399866581
580.00	0.14921900629997
581.00	0.14268299937248
582.00	0.1358560025692
583.00	0.1293919980526
584.00	0.12523399293423
585.00	0.11936900019646
586.00	0.11559800058603
587.00	0.11136599630117
588.00	0.10649099946022
589.00	0.10293500125408
590.00	0.098939396440983
591.00	0.094684898853302
592.00	0.091086998581886
593.00	0.087305098772049
594.00	0.084036402404308
595.00	0.080750398337841
596.00	0.077369898557663
597.00	0.074239000678062
598.00	0.07204470038414
599.00	0.068770803511143
600.00	0.066932998597622
601.00	0.064199797809124
602.00	0.062086001038551
603.00	0.06008930131793
604.00	0.057479899376631
605.00	0.055928200483322
606.00	0.053896099328995
607.00	0.051101300865412
608.00	0.050090599805117
609.00	0.047978699207306
610.00	0.046453200280666
611.00	0.045237299054861
612.00	0.043320398777723
613.00	0.042044900357723
614.00	0.04053720086813
615.00	0.03892720118165
616.00	0.03781969845295
617.00	0.036367598921061
618.00	0.035730298608541
619.00	0.034075900912285
620.00	0.033043999224901
621.00	0.031337399035692
622.00	0.030493600293994
623.00	0.028967099264264
624.00	0.027946699410677
625.00	0.026887699961662
626.00	0.025861900299788
627.00	0.024390999227762
628.00	0.023947399109602
629.00	0.022797899320722
630.00	0.021676599979401
631.00	0.021089300513268
632.00	0.020403200760484
633.00	0.019712900742888
634.00	0.019243199378252
635.00	0.018599500879645
636.00	0.018278399482369
637.00	0.016935599967837
638.00	0.016737500205636
639.00	0.01584880053997
640.00	0.01559770014137
641.00	0.014949399977922
642.00	0.014494000002742
643.00	0.014208099804819
644.00	0.013870599679649
645.00	0.013129100203514
646.00	0.012563499622047
647.00	0.01215870026499
648.00	0.011841899715364
649.00	0.011702800169587
650.00	0.011022300459445
651.00	0.0106389997527
652.00	0.010569900274277
653.00	0.010109700262547
654.00	0.0097971502691507
655.00	0.009391600266099
656.00	0.0090190097689629
657.00	0.0088457595556974
658.00	0.0082435496151447
659.00	0.0081676598638296
660.00	0.0079880701377988
661.00	0.0076066898182034
662.00	0.0072955801151693
663.00	0.0071699200198054
664.00	0.0070803598500788
665.00	0.0069800801575184
666.00	0.006610409822315
667.00	0.0067397300153971
668.00	0.0061963298358023
669.00	0.0061038499698043
670.00	0.0061043300665915
671.00	0.006017710082233
672.00	0.0055572697892785
673.00	0.0053440099582076
674.00	0.0052490900270641
675.00	0.0050880401395261
